"","zz500","zz500.1","zz500.2","zz500.3","zz500.4"
"2014-12-19",0.0608812223586058,0.0637240153403456,-0.124371414241139,0.43086840874861,-0.318123310959999
"2014-12-22",0.0252279261114256,0.457806626834442,-0.233335854318942,-0.252804720390115,0.116801131555401
"2014-12-23",0.0587294103168827,0.0611870002912554,-0.128783271125893,0.431310457867672,-0.31700000553089
"2014-12-24",0.113958116776011,0.243625467060773,-0.100987705391901,0.393074453241728,-0.401560809331157
"2014-12-29",-0.405570403827182,0.242084747234463,-0.096805190218505,0.398370229091949,0.108981909238692
"2014-12-30",0.44928191044938,0.023094297474546,-0.226281591398462,-0.253425113281761,0.132104891872074
"2014-12-31",0.0249234736755795,-0.234939881574446,-0.256728653817009,0.138704800239143,0.449070788995306
"2015-01-05",-0.231988831705107,-0.256728653817009,0.14105720594802,0.447624270797899,0.0286746609061901
"2015-01-06",-0.255767857251562,0.142675139573442,0.448090425524723,-0.234975016250613,0.0314554773862089
"2015-01-07",-0.0838668979909136,0.396849028940802,0.107752407569627,-0.400653592198489,0.22805245676766
"2015-01-08",0.14105720594802,0.446654901964475,-0.230550166281036,-0.260734594831682,0.0500592404751826
"2015-01-09",0.106144359988687,-0.39830826727578,-0.0905234833107874,0.395541874935948,0.234870416799984
"2015-01-12",-0.338095872032867,-0.108833328547332,0.425761581838763,-0.302965085434542,0.364459985983976
"2015-01-13",-0.238531882550574,-0.258738947953158,0.450813657308798,0.14105720594802,0.0395067349669238
"2015-01-14",-0.256883466496537,-0.239148072140448,0.450537259363391,0.14105720594802,0.0303884965077655
"2015-01-15",-0.237141681368627,-0.255000693794354,0.450773605032823,0.14105720594802,0.0303884965077655
"2015-01-16",-0.119157294128029,-0.311757513924177,0.431898620665398,0.0490850762258849,0.0645462335859285
"2015-01-20",-0.0863491751422211,-0.399073430473042,0.396722378105497,0.108373194801199,0.228905070422822
"2015-01-21",-0.313405709629009,0.430064394638186,-0.103156365919512,0.0436582253275851,0.0602276863599706
"2015-01-22",0.430064394638186,-0.100592389412153,0.0436582253275851,-0.315054854158073,0.0602276863599706
"2015-01-23",-0.108575004717372,0.433343015831956,0.0424485649446664,-0.313405709629009,0.0612942231853733
"2015-01-26",-0.254254570146282,0.462875184318816,0.0839503326973403,-0.208488061244272,0.0274556120190272
"2015-01-27",-0.334839893544063,0.450551819633917,-0.0113218485649529,-0.039164000001235,0.0207719433383109
"2015-01-28",-0.328777009020518,0.444984699587548,-0.0118654750774877,-0.0345162706189825,0.0228576124485212
"2015-01-29",-0.330871673937876,0.44827574742915,-0.00842112916025902,-0.0404138484921117,0.0235951679713558
"2015-01-30",0.425230118203468,-0.10012455722489,-0.339009016606846,-0.304112746872514,0.372799609401549
"2015-02-02",0.399427659476003,-0.0927262666237484,0.117894535285572,0.241088841106905,-0.405590544550156
"2015-02-03",-0.0811347116944145,0.401258771431046,-0.403599659086075,0.112094362391289,0.234482793268462
"2015-02-04",-0.102658602699284,0.427745792604145,-0.340477932447244,-0.306889836195536,0.372691972023002
"2015-02-05",0.449753838211776,-0.330495558129467,-0.00627819662677309,-0.0433667220058881,0.0260743591274026
"2015-02-06",-0.312368445512697,0.0103232033523596,0.450972978136288,-0.0856117281032596,0.0179397169695347
"2015-02-09",0.40125408319083,0.22479382433458,0.107092598708534,-0.0739646900241024,-0.405332406528198
"2015-02-10",0.0664191169870146,-0.208791004712138,0.468502204088616,-0.232394479340108,0.0217818572489753
"2015-02-11",-0.399439188968791,0.393642566885589,-0.151863186626616,0.143841845455117,0.249157772762425
"2015-02-12",0.393642566885589,-0.151863186626616,0.145401689407564,-0.399439188968791,0.248602020546009
"2015-02-13",0.37589305819686,-0.112586841611602,-0.30270747963185,-0.342719071854332,0.433288360887712
"2015-02-17",-0.114779160964277,-0.30270747963185,-0.342719071854332,0.43605855940779,0.37589305819686
"2015-02-25",-0.111358702499489,-0.30270747963185,-0.344190651106385,0.435885209247907,0.376913097437064
"2015-02-26",-0.306160681819386,-0.343132694926654,0.438422864509682,-0.112730937742396,0.376913097437064
"2015-02-27",-0.343132694926654,0.439661699069129,-0.112730937742396,0.376913097437064,-0.304645502791324
"2015-03-02",-0.34348104671189,0.442057448896805,-0.116794023151874,0.374344095545425,-0.302872603355061
"2015-03-03",-0.343689915866567,0.440432014501996,-0.113207847109478,0.375521487474036,-0.301196472571898
"2015-03-04",0.445002339500462,-0.342950515062725,-0.116794023151874,0.37095014047107,-0.30253980458317
"2015-03-05",0.133400290146123,-0.238250318565406,-0.241150775417336,0.461787661332259,0.0265707995571938
"2015-03-06",-0.404928298012884,-0.09626189817505,0.237953385165201,0.409175314530917,0.110154813728409
"2015-03-09",-0.313988479221547,-0.111342241397933,0.0258154923750498,0.452898782116717,0.037346802990268
"2015-03-10",-0.40099117984723,-0.14483676851554,0.24568450064559,0.404632964678388,0.127756863369751
"2015-03-11",-0.402030811773535,-0.092821483378824,0.237228560474184,0.406187673284625,0.109550835545232
"2015-03-12",0.234380691312323,-0.0926353032659682,0.107093262596987,0.409615461012595,-0.402030811773535
"2015-03-13",-0.143508205490795,0.129166406587814,0.402942865407398,-0.39963607675696,0.247065972563069
"2015-03-16",-0.108453057632112,0.374978895607653,0.442838379374438,-0.340037627315224,-0.304814949810628
"2015-03-17",-0.105704156364679,0.376527152352699,0.443579502934684,-0.341095714110058,-0.301711332960707
"2015-03-18",-0.066288394167013,0.212722600130101,0.418002931628499,0.0983851347102815,-0.402885399196679
"2015-03-19",0.212706728552837,0.419078300442595,-0.066288394167013,0.100622077986315,-0.402171151618813
"2015-03-20",0.420364991637523,0.208539265468929,-0.0603925025236851,0.100593474856388,-0.402171151618813
"2015-03-23",0.454620099143849,0.370649676476892,-0.102302968269455,-0.305635229756721,-0.342702089147024
"2015-03-24",0.419429356918626,0.208539265468929,-0.0603925025236851,0.100622077986315,-0.402171151618813
"2015-03-25",0.372228733808502,-0.102302968269455,0.455308343038535,-0.304154334713633,-0.344820264400184
"2015-03-26",-0.0969669602340242,0.452355492302916,0.371261838638267,-0.304743844080221,-0.345643795230367
"2015-03-27",-0.100870268475613,0.45371795901015,0.372399023803568,-0.304743844080221,-0.344820264400184
"2015-03-30",0.4568266215913,0.371344685463508,-0.304743844080221,-0.344820264400184,-0.102302968269455
"2015-03-31",0.420073262983308,0.0985859174288592,0.213435017270112,-0.066288394167013,-0.401349716578623
"2015-04-01",0.456201183302299,0.371344685463508,-0.302992645722255,-0.346627761663606,-0.102302968269455
"2015-04-02",0.43010793118244,0.112922084079253,0.223672557915509,-0.353037542842436,-0.104952056183095
"2015-04-07",0.374070584373953,-0.302296912155159,0.4512593584543,-0.344078975424591,-0.0980677548517245
"2015-04-08",0.374372696064109,-0.302154257489695,0.449661626099524,-0.344546169153086,-0.0972735005143298
"2015-04-09",-0.302154257489695,0.449661626099524,-0.342970788110973,-0.0979729344827958,0.371429010499415
"2015-04-10",0.451502559539529,-0.30236863685784,-0.34347340601522,-0.0953139347424995,0.370143322978734
"2015-04-13",0.417099275342107,0.215978403496489,0.104414087217847,-0.066288394167013,-0.404248916230957
"2015-04-14",-0.304125421903426,0.453258593905678,-0.342731405222933,-0.0993916720967689,0.370565356873309
"2015-04-15",0.453258593905678,-0.302178116835816,-0.344546169153086,-0.102327765242841,0.370565356873309
"2015-04-16",0.244634108194375,0.107263270019024,0.410066912423023,-0.128177619482277,-0.396828925518995
"2015-04-17",0.213492288060226,0.0951489731860964,0.417943322631268,-0.0674095110154968,-0.400730034252195
"2015-04-20",0.214075959334093,0.0951688316803751,0.416316397000946,-0.0694483936023214,-0.400730034252195
"2015-04-21",0.10104084389813,0.414103250193148,-0.0615996540723436,0.211619677371284,-0.401941372894629
"2015-04-22",0.4494060275629,-0.0928537663528577,-0.302152209052194,0.36820133895306,-0.34583381286034
"2015-04-23",-0.0899630772343858,-0.303979736409596,0.36820133895306,0.4501625392397,-0.344904179498476
"2015-04-24",-0.132216463566941,0.245361793640979,0.119590330689891,0.408554446575136,-0.395362183790597
"2015-04-27",0.240821479865065,0.117451106179505,0.408554446575136,-0.129533792305617,-0.393895430608566
"2015-04-28",0.110877028503637,0.407237301644335,0.240640833831502,-0.126415229469462,-0.391819823182461
"2015-04-29",0.405800206926001,0.241708169584967,-0.121987883520906,0.114897021069947,-0.396432492822109
"2015-04-30",0.40606499141027,0.241708169584967,-0.121987883520906,0.118145955529804,-0.398837577122506
"2015-05-04",0.239446334757206,-0.39807300904528,0.11910712389784,0.405512357935167,-0.125208362180212
"2015-05-05",0.237404153807364,-0.397850259551008,0.115272438476304,0.405637348566139,-0.119795509794834
"2015-05-06",-0.395891358522531,0.216756863898321,0.112636799831446,0.403463962921721,-0.107963810561148
"2015-05-07",0.201176637460122,0.10073614351199,-0.399181449680473,0.411622468907517,-0.0645511803592172
"2015-05-08",0.105661150307895,-0.401222487171679,0.207200929944353,0.409981545251784,-0.0672907172383785
"2015-05-11",-0.345536228917535,0.362183379225333,0.450097532134703,-0.0799718095322888,-0.299754192090835
"2015-05-12",-0.347344890521269,0.361153107535413,0.449290296852099,-0.075457071908973,-0.294629036995188
"2015-05-13",0.115521926247504,0.407634566657201,-0.398174339458221,0.215849504306017,-0.109384422181711
"2015-05-14",0.399275544601116,-0.397257528081448,0.12364608688084,0.219523555056919,-0.109705553277837
"2015-05-15",0.397693601153485,-0.398207213520733,0.12364608688084,0.219523555056919,-0.109705553277837
"2015-05-18",-0.397118891013071,0.397683249228453,0.119192324471729,0.221701183060365,-0.109705553277837
"2015-05-19",0.406915388970655,0.174353287121543,0.23793158367346,-0.362665991295744,-0.276797977665051
"2015-05-20",0.408485125134257,0.174353287121543,0.235739957393791,-0.360981266911651,-0.278574048242416
"2015-05-21",0.173847757991125,0.235458243386456,-0.370716494127179,0.409749434965608,-0.271212762164578
"2015-05-22",0.219347748289804,-0.395778548758809,0.4004644188829,0.121980173329399,-0.109705553277837
"2015-05-26",-0.365927208187616,0.237492673527974,0.403949947502129,0.181616187196625,-0.280953495737856
"2015-05-27",0.186284864990449,0.406657891456895,0.0992445019064873,-0.404611522374166,-0.00843706878606945
"2015-05-28",0.102539224581197,-0.403334528143365,-0.0195545996079807,0.181721559169486,0.406657891456895
"2015-05-29",0.108585628980206,-0.404535361919949,-0.0157252193303673,0.178937801421244,0.403504014806277
"2015-06-01",-0.406004193307359,-0.00966697507326286,0.178937801421244,0.405025719929376,0.109602631939592
"2015-06-02",-0.302465700958184,-0.414042990084227,0.287397283115449,0.394518605779692,0.243285063224779
"2015-06-03",-0.41079554922142,0.297061604722652,0.390817879246703,0.236779431965314,-0.301440792670772
"2015-06-04",-0.403857258361695,0.182044906911182,0.407595211035936,0.106874220487458,-0.00378893261721537
"2015-06-05",0.182044906911182,0.407435324713841,0.106783259178898,-0.401490171988848,-0.00378893261721537
"2015-06-08",0.404095736425673,0.102663876432504,-0.400414682517167,0.185233319287108,-0.00378893261721537
"2015-06-09",0.0984289999990728,-0.400414682517167,0.185233319287108,0.407180725241554,-0.00514941188549806
"2015-06-10",-0.399122493616154,0.182473971691176,0.404669731723712,0.102116187660186,-0.0035968242148279
"2015-06-11",0.295607686522793,0.396579916500621,-0.40224108932485,0.235107986733183,-0.305661811252347
"2015-06-12",0.399235865831919,0.294511242747763,-0.403463638478159,0.233466103211809,-0.305661811252347
"2015-06-15",0.409061276763545,0.181686403364001,-0.404921180285437,0.103692870373778,0.00559667921293986
"2015-06-16",0.300040824405672,-0.40224108932485,0.396861783305088,0.230960015890541,-0.310626413602553
"2015-06-17",0.301540734989377,0.397734316773004,0.230290174345199,-0.401538786337335,-0.311306946060898
"2015-06-18",-0.397758982328987,0.183130940989402,0.405840268392065,0.0970820166785181,-0.0117198881601432
"2015-06-19",0.0989768866086194,0.408022517946885,0.183130940989402,-0.397758982328987,-0.0198086713914932
"2015-06-23",0.0989768866086194,0.408022517946885,0.183130940989402,-0.397758982328987,-0.0195249043033651
"2015-06-24",0.407609029220167,0.0949700429123227,0.187617949658839,-0.396534147429696,-0.0192306095113065
"2015-06-25",0.407471308876075,0.0970820166785181,0.183130940989402,-0.397758982328987,-0.0205576066847376
"2015-06-26",0.108104933770399,-0.398040660233356,0.404404892934198,0.182473971691176,-0.0322917145626986
"2015-06-29",0.112692537541338,0.405200584507131,0.196156851269526,-0.40861400614067,-0.0310850379388004
"2015-06-30",0.401927338866543,-0.40861400614067,0.196156851269526,0.115832584471859,-0.026051747475368
"2015-07-01",0.401449745515634,-0.405332334480418,0.192400125295361,0.109978628386173,-0.040976276873021
"2015-07-02",-0.41019325608356,0.400305559141657,0.198676863695862,-0.0478642341274149,0.115832584471859
"2015-07-06",-0.409123208911894,0.114740497304489,0.402498982297435,0.198070661082929,-0.0546839084251046
"2015-07-07",0.112723173476318,0.387589344327889,0.222078399168092,-0.392251673195501,-0.110307293079088
"2015-07-08",0.400548487497278,0.197906812915319,-0.40968084316273,-0.062491958262626,0.119720409355959
"2015-07-09",0.119278038512043,0.197906812915319,0.399064442522134,-0.409412334504041,-0.0573908839613556
"2015-07-10",-0.411285445662774,0.408546311409067,0.113335382882103,0.197906812915319,-0.0518659195743875
"2015-07-13",-0.0112627955688369,0.459723107289795,0.0203655443411941,-0.0331750837061217,-0.332433518944823
"2015-07-14",0.458160268765562,0.0205580530762814,-0.0352104252281178,-0.00801624177728194,-0.334012722129782
"2015-07-15",0.458160268765562,0.0206300204472754,-0.0386260161413246,-0.0127932611716458,-0.334012722129782
"2015-07-16",0.0315251980072051,-0.0386260161413246,-0.0109958288025,-0.335601689956565,0.455020535755683
"2015-07-17",0.194785720274838,-0.0430126360780577,0.398294943550529,-0.407174040864843,0.121921108811092
"2015-07-20",0.194785720274838,-0.0412066968343385,0.39693297236917,-0.407174040864843,0.121921108811092
"2015-07-21",-0.0410854561644828,0.194785720274838,0.401210571770715,0.121921108811092,-0.408753396860175
"2015-07-22",-0.0359523540197486,0.194785720274838,0.402777072990919,0.121413337246907,-0.408753396860175
"2015-07-23",-0.0362649481197145,0.194785720274838,0.401285458667353,0.121413337246907,-0.408753396860175
"2015-07-24",-0.0337439001062226,0.194785720274838,0.396672930858942,0.117759401131369,-0.407146494073696
"2015-07-27",0.196928982400183,0.405920654051011,0.110054997679907,-0.404870110530732,-0.0410682126099346
"2015-07-28",0.399669070589692,0.194785720274838,0.124389634196125,-0.0403821761159684,-0.408753396860175
"2015-07-29",0.403413755295418,0.194785720274838,0.117860886575185,-0.0379833496940098,-0.407174040864843
"2015-07-30",0.194785720274838,0.398929617445933,0.109565951375707,-0.0264484246799896,-0.407174040864843
"2015-07-31",0.398929617445933,0.110335219461821,-0.0272334223387121,0.194174637931329,-0.405683110864879
"2015-08-03",0.458855851149307,0.0202514491040491,-0.327910610645163,-0.0404877751997343,-0.00513035327252579
"2015-08-04",0.0209255078925063,-0.327910610645163,-0.0421950030779874,0.458855851149307,-0.000791957230034075
"2015-08-05",-0.326022471558962,-0.052390187068603,0.0209255078925063,0.460267662057088,-0.00185232864194915
"2015-08-06",0.18876696942262,0.109460405737954,-0.404014005715828,-0.0226851521239498,0.398326299418142
"2015-08-07",0.109460405737954,-0.404014005715828,0.188555582162441,0.396763515997891,-0.0188389940476227
"2015-08-10",0.188555582162441,-0.404014005715828,-0.0132021852550557,0.395143480914961,0.108551515135519
"2015-08-11",-0.0128079062575412,0.110689092393817,-0.404014005715828,0.18918629356908,0.394392382001717
"2015-08-12",0.110689092393817,-0.402543609881922,0.18918629356908,0.394392382001717,-0.0137960652778056
"2015-08-13",-0.403714745406936,-0.0178993457187798,0.192518454196944,0.396684636059537,0.110689092393817
"2015-08-14",0.192518454196944,0.399569466286561,-0.40257755184054,0.108437210677203,-0.0192023467376171
"2015-08-17",0.192518454196944,0.402845586772269,-0.40095526241049,-0.0211532398837208,0.108437210677203
"2015-08-18",0.398897974827872,-0.400921267156786,0.111385032904451,0.1904157455489,-0.0240089393132406
"2015-08-19",0.1904157455489,0.113223549013821,-0.402093610154254,-0.0211140632348307,0.395930571385309
"2015-08-20",-0.0645460104133528,-0.318211706797014,-0.00308556877192427,0.0216560790985418,0.460358585252471
"2015-08-21",-0.0570780079687716,0.0224210010843747,-0.319864681546301,-0.00732102378638469,0.458932623705353
"2015-08-24",-0.402071705464099,0.127984187186133,0.1904157455489,-0.0510500972419833,0.398724561538982
"2015-08-25",-0.0598572973827586,-0.318211706797014,-0.0198407247262916,0.0212760206300133,0.460024818241431
"2015-08-26",-0.0429103680421865,-0.319864681546301,-0.0226489537837539,0.0195965627866177,0.456236637105722
"2015-08-27",0.133722613858401,0.183981646090621,-0.0543255015719937,0.393187537211957,-0.398252649226236
"2015-08-28",-0.318211706797014,-0.0167433840242639,0.0221382874915796,0.457915593518348,-0.050388227764634
"2015-08-31",-0.0596693338835885,-0.396561031919799,0.394900645183531,0.184092336746334,0.129406950974969
"2015-09-01",-0.395452966316921,0.391195783575718,0.183235021132946,0.131021286046751,-0.0611926063742664
"2015-09-02",0.392852708318255,0.183235021132946,0.131021286046751,-0.0640263667968503,-0.395452966316921
"2015-09-07",0.183235021132946,0.391636641474317,0.132171795384555,-0.0634751097876678,-0.395452966316921
"2015-09-08",0.386638571979069,-0.395452966316921,-0.0580952494481503,0.183235021132946,0.13499425904608
"2015-09-09",0.382986232142502,-0.395452966316921,-0.0549307987237425,0.183235021132946,0.135805055927531
"2015-09-10",-0.395452966316921,-0.056932961393839,0.186545587608226,0.127778985851522,0.386801583763705
"2015-09-11",-0.396890015074889,-0.0591502756567127,0.184650562399944,0.132767157494104,0.388445792917198
"2015-09-14",-0.31553314029756,0.0229656357742787,-0.0185088384399554,0.45450591974889,-0.0580466019054372
"2015-09-15",0.183235021132946,0.13680986277568,-0.0637842388171203,0.383777458257878,-0.393788368772129
"2015-09-16",0.13680986277568,0.18429416348432,-0.0581720169579036,0.383533089210492,-0.393788368772129
"2015-09-17",0.0229656357742787,-0.315546937435222,-0.0188725330550135,-0.0540690763558615,0.454573410043009
"2015-09-18",-0.309794296886338,-0.0201163137952038,0.0229656357742787,0.45902276395204,-0.0705542627113826
"2015-09-21",-0.0154211587840871,-0.0747573125048202,-0.307016639337712,0.0229656357742787,0.457116210747521
"2015-09-22",-0.0483412660766956,-0.311864666138188,0.0230511041758173,0.45283009350255,-0.0148831272313184
"2015-09-23",-0.317343586650358,-0.0392402513837142,0.0261961372473764,0.448767735228742,-0.0180325772730257
"2015-09-24",-0.315540907491581,-0.0373765889595731,0.0233216553915338,0.452593338144793,-0.0191937616909602
"2015-09-25",-0.0288745584132429,-0.328219348434524,0.0314352313558006,0.449534415435143,-0.0217586387093539
"2015-09-28",-0.318900956788285,0.0314352313558006,0.446598987488563,-0.0257630105074641,-0.0221758496278511
"2015-09-29",0.0194697733047746,0.447501255096485,-0.0219066446672388,-0.32072225357215,-0.0195859189640609
"2015-09-30",0.444642255572921,0.0311498261538339,-0.022000322531497,-0.318783259447285,-0.020952071499262
"2015-10-08",0.0417785882259357,-0.0155631778443457,0.440939769486305,-0.321042323192511,-0.0262271716006018
"2015-10-09",0,0,0,0,0
